image_id,assigned_rule_id,primary_class,level,perturbation,answer_changed,confidence_drop,object_box_iou,worker_lost,excluded_reason
0000203,rule_3,fall_hazard,level1_image,contrast_shift,False,-0.037092873693576944,0.0,False,
0000203,rule_3,fall_hazard,level2_prompt,reworded_prompt,False,-0.06106787268072367,0.0,False,
0000204,rule_1,compliant,level1_image,blur,False,0.04328167824340723,0.854837724067804,False,
0000204,rule_1,compliant,level1_image,low_light,False,0.006362581625580788,0.9869425972338746,False,
0000204,rule_1,compliant,level1_image,occlude,False,0.01401829546583555,0.27309438337482056,False,
0000204,rule_1,compliant,level1_image,contrast_shift,False,0.00026453672243020865,0.05515864463934483,False,
0000204,rule_1,compliant,level2_prompt,reworded_prompt,True,0.02011527849689998,,False,
0000205,rule_4,compliant,level1_image,blur,False,0.007758494289148432,0.9693556116376841,False,
0000205,rule_4,compliant,level1_image,low_light,False,0.03968320962528327,1.0,False,
0000205,rule_4,compliant,level1_image,occlude,False,0.02015300516280205,0.7040012922739592,False,
0000205,rule_4,compliant,level1_image,contrast_shift,False,0.029632256854148165,1.0,False,
0000205,rule_4,compliant,level2_prompt,reworded_prompt,,,,,rule_4_has_no_second_phrasing
0000229,rule_1,ppe_violation,level1_image,blur,False,0.03608570374282338,0.0004437721937840594,False,
0000229,rule_1,ppe_violation,level1_image,low_light,True,-0.0073011343234352655,0.0,False,
0000229,rule_1,ppe_violation,level1_image,occlude,True,0.054628980412547046,0.0,False,
0000229,rule_1,ppe_violation,level1_image,contrast_shift,False,-0.004724161499845225,0.5151495167846336,False,
0000229,rule_1,ppe_violation,level2_prompt,reworded_prompt,False,-0.04649110836908221,0.0,False,
0000233,rule_1,ppe_violation,level1_image,blur,True,0.04591041357655601,0.0,False,
0000233,rule_1,ppe_violation,level1_image,low_light,False,0.0020368945385728088,1.0,False,
0000233,rule_1,ppe_violation,level1_image,occlude,False,-0.022387253386633832,0.4491972711608006,False,
0000233,rule_1,ppe_violation,level1_image,contrast_shift,False,0.006571321349058801,0.9333337854456019,False,
0000233,rule_1,ppe_violation,level2_prompt,reworded_prompt,True,-0.020275455645539564,0.0,False,
0000253,rule_3,fall_hazard,level1_image,blur,True,-0.007570233654393355,,False,
0000253,rule_3,fall_hazard,level1_image,low_light,False,0.05029499854964126,,False,
0000253,rule_3,fall_hazard,level1_image,occlude,False,-0.006355449526601498,,False,
0000253,rule_3,fall_hazard,level1_image,contrast_shift,False,0.06449490540998648,,False,
0000253,rule_3,fall_hazard,level2_prompt,reworded_prompt,True,-0.05645306047702592,,False,
0000254,rule_3,compliant,level1_image,blur,False,0.046595047460868955,0.7271952866087037,False,
0000254,rule_3,compliant,level1_image,low_light,False,0.0058912896285099325,0.9954180958914329,False,
0000254,rule_3,compliant,level1_image,occlude,True,-0.03725732796426329,0.29942413438776666,False,
0000254,rule_3,compliant,level1_image,contrast_shift,False,0.005605153805975371,0.978356503209708,False,
0000254,rule_3,compliant,level2_prompt,reworded_prompt,False,-0.024938736524846794,0.9847479248987002,False,
0000280,rule_2,compliant,level1_image,blur,False,0.09146091415147706,0.9197222868439788,False,
0000280,rule_2,compliant,level1_image,low_light,False,0.02136749375079372,0.9883380742509353,False,
0000280,rule_2,compliant,level1_image,occlude,False,0.08775702819582976,0.2774609753896529,False,
0000280,rule_2,compliant,level1_image,contrast_shift,False,0.006191122877810762,0.997093141311775,False,
0000280,rule_2,compliant,level2_prompt,reworded_prompt,False,-0.07489045771459735,0.997732356589751,False,
0000288,rule_2,compliant,level1_image,blur,False,0.009648577812091608,0.9004189231464491,False,
0000288,rule_2,compliant,level1_image,low_light,False,0.059560090170375,0.9910178737961244,False,
0000288,rule_2,compliant,level1_image,occlude,False,0.016154202212999236,0.7814907953350135,True,
0000288,rule_2,compliant,level1_image,contrast_shift,False,0.02941645961254835,0.9908969174477816,False,
0000288,rule_2,compliant,level2_prompt,reworded_prompt,False,-0.06878653479119134,0.9938626942714628,False,
0000325,rule_4,compliant,level1_image,blur,False,-0.035431165334578574,0.9086072669564776,False,
0000325,rule_4,compliant,level1_image,low_light,False,-0.042264748924162765,0.9861409908503502,False,
0000325,rule_4,compliant,level1_image,occlude,False,-0.05909883777664393,0.9815101041200525,False,
0000325,rule_4,compliant,level1_image,contrast_shift,False,-0.05270977108142305,0.9864128390082416,False,
0000325,rule_4,compliant,level2_prompt,reworded_prompt,,,,,rule_4_has_no_second_phrasing
0000327,rule_4,struck_by_risk,level1_image,blur,False,0.10157219344188295,0.8233709538138373,False,
0000327,rule_4,struck_by_risk,level1_image,low_light,False,0.053326566245347706,0.9542827636273947,False,
0000327,rule_4,struck_by_risk,level1_image,occlude,False,0.0657898278427066,0.8232223471251846,False,
0000327,rule_4,struck_by_risk,level1_image,contrast_shift,False,0.011503693958123562,0.9919894157913144,False,
0000327,rule_4,struck_by_risk,level2_prompt,reworded_prompt,,,,,rule_4_has_no_second_phrasing
0000331,rule_4,struck_by_risk,level1_image,blur,False,0.12896722508124037,0.9717489840783158,False,
0000331,rule_4,struck_by_risk,level1_image,low_light,False,0.0476242010259913,0.991288349248116,False,
0000331,rule_4,struck_by_risk,level1_image,occlude,False,0.0712690511274906,0.2979809298362533,False,
0000331,rule_4,struck_by_risk,level1_image,contrast_shift,False,0.013527911097284462,0.9966610572596567,False,
0000331,rule_4,struck_by_risk,level2_prompt,reworded_prompt,,,,,rule_4_has_no_second_phrasing
0000332,rule_2,fall_hazard,level1_image,blur,False,0.0793422976442214,0.15634608712510772,False,
0000332,rule_2,fall_hazard,level1_image,low_light,False,0.0026864366206740264,0.8923153778943105,False,
0000332,rule_2,fall_hazard,level1_image,occlude,False,-0.06669339950063391,0.0037770928710979756,False,
0000332,rule_2,fall_hazard,level1_image,contrast_shift,False,-0.003597636041896557,0.9516825109468134,False,
0000332,rule_2,fall_hazard,level2_prompt,reworded_prompt,False,-0.09259380493313074,0.0037770928710979756,False,
0000341,rule_3,compliant,level1_image,blur,False,-0.013091941663463169,0.5109343038072316,False,
0000341,rule_3,compliant,level1_image,low_light,False,0.05001710647983204,0.9858688696361002,False,
0000341,rule_3,compliant,level1_image,occlude,True,0.061235374545903665,,True,
0000341,rule_3,compliant,level1_image,contrast_shift,False,0.030392341515315335,0.9972640288838506,False,
0000341,rule_3,compliant,level2_prompt,reworded_prompt,False,-0.012352858256134747,0.6956452022625288,False,
0000361,rule_3,fall_hazard,level1_image,blur,True,0.1144362894490688,,False,
0000361,rule_3,fall_hazard,level1_image,low_light,True,0.15747946356474374,,False,
0000361,rule_3,fall_hazard,level1_image,occlude,False,-0.02481022334826255,,False,
0000361,rule_3,fall_hazard,level1_image,contrast_shift,True,0.1352106584440712,,False,
0000361,rule_3,fall_hazard,level2_prompt,reworded_prompt,False,0.01583813635543696,,False,
0000370,rule_3,fall_hazard,level1_image,blur,False,0.014455657574303782,0.1358830036267043,False,
0000370,rule_3,fall_hazard,level1_image,low_light,False,-0.018646418948524812,0.8985148962816306,False,
0000370,rule_3,fall_hazard,level1_image,occlude,False,0.015265365740993797,0.9940298564740373,False,
0000370,rule_3,fall_hazard,level1_image,contrast_shift,False,-0.0146401811590684,0.8906901073035344,False,
0000370,rule_3,fall_hazard,level2_prompt,reworded_prompt,False,-0.04443963128142059,0.3259395982308872,False,
0000376,rule_3,fall_hazard,level1_image,blur,True,-0.09452856270378684,0.6451928845182597,False,
0000376,rule_3,fall_hazard,level1_image,low_light,True,0.024421121293146664,0.7790313718437412,False,
0000376,rule_3,fall_hazard,level1_image,occlude,False,-0.013355957211128366,0.6334489862727046,False,
0000376,rule_3,fall_hazard,level1_image,contrast_shift,False,0.008580478240868827,0.9784908503989607,False,
0000376,rule_3,fall_hazard,level2_prompt,reworded_prompt,False,-0.06831488654845297,0.9967845333124867,False,
0000413,rule_2,compliant,level1_image,blur,True,0.09061614605719104,0.0,False,
0000413,rule_2,compliant,level1_image,low_light,False,0.016451739057499415,0.9910414367936106,False,
0000413,rule_2,compliant,level1_image,occlude,True,-0.025376067762928334,0.5614392167995251,False,
0000413,rule_2,compliant,level1_image,contrast_shift,False,-0.0005122034375060203,0.8488241686238899,False,
0000413,rule_2,compliant,level2_prompt,reworded_prompt,True,-0.06276938277814126,,False,
0000421,rule_3,fall_hazard,level1_image,blur,True,-0.05404107953377424,0.11018630046184645,False,
0000421,rule_3,fall_hazard,level1_image,low_light,False,0.0005411759817175454,0.9925558378715686,False,
0000421,rule_3,fall_hazard,level1_image,occlude,False,-0.006053735901202395,,False,
0000421,rule_3,fall_hazard,level1_image,contrast_shift,False,-0.01633043640426224,0.9829467229208968,False,
0000421,rule_3,fall_hazard,level2_prompt,reworded_prompt,False,-0.03777206006149447,0.996350397296477,False,
0000433,rule_4,compliant,level1_image,blur,False,0.08061105852562278,0.9773159577442901,False,
0000433,rule_4,compliant,level1_image,low_light,False,0.0055818702611657445,0.992565074388963,False,
0000433,rule_4,compliant,level1_image,occlude,True,-0.026736056358213522,0.0,False,
0000433,rule_4,compliant,level1_image,contrast_shift,False,0.02765062735194246,0.9949288485812533,False,
0000433,rule_4,compliant,level2_prompt,reworded_prompt,,,,,rule_4_has_no_second_phrasing
0000437,rule_1,ppe_violation,level1_image,blur,False,0.08675993609774335,0.00041566133538394783,False,
0000437,rule_1,ppe_violation,level1_image,low_light,False,0.05165694640683283,0.6571431120326681,False,
0000437,rule_1,ppe_violation,level1_image,occlude,False,-0.00677697786263054,0.5018184132921788,False,
0000437,rule_1,ppe_violation,level1_image,contrast_shift,False,-0.006982018106750032,0.46000005463026794,False,
0000437,rule_1,ppe_violation,level2_prompt,reworded_prompt,False,-0.04094113722782233,0.006873040400276224,False,
0000444,rule_2,compliant,level1_image,blur,False,0.05703413792486711,0.9660785359908192,False,
0000444,rule_2,compliant,level1_image,low_light,False,0.0057559206283519515,0.9897210180901428,False,
0000444,rule_2,compliant,level1_image,occlude,False,-0.016176445829262365,0.129627849641823,True,
0000444,rule_2,compliant,level1_image,contrast_shift,False,0.013728155022753263,0.998533721806835,False,
0000444,rule_2,compliant,level2_prompt,reworded_prompt,True,-0.0815465860068798,,False,
0000468,rule_3,fall_hazard,level1_image,blur,False,0.08789695672956954,0.22246009035666628,False,
0000468,rule_3,fall_hazard,level1_image,low_light,False,0.006993353428313309,0.36036476134484563,False,
0000468,rule_3,fall_hazard,level1_image,occlude,False,-0.0400652182953698,0.15558905112991708,False,
0000468,rule_3,fall_hazard,level1_image,contrast_shift,False,0.0295587764685592,0.9852737781145496,False,
0000468,rule_3,fall_hazard,level2_prompt,reworded_prompt,False,-0.04046496143564582,1.0,False,
0000469,rule_1,ppe_violation,level1_image,blur,False,0.05604613379442269,0.0,False,
0000469,rule_1,ppe_violation,level1_image,low_light,False,-0.001072319557091972,0.9521688912973839,False,
0000469,rule_1,ppe_violation,level1_image,occlude,False,-0.09640301890405156,0.0,False,
0000469,rule_1,ppe_violation,level1_image,contrast_shift,False,0.0055307138578168935,0.9642855088457061,False,
0000469,rule_1,ppe_violation,level2_prompt,reworded_prompt,False,-0.06512450439516781,0.0,False,
0000471,rule_4,compliant,level1_image,blur,False,0.11405135679339606,0.9107632239043804,False,
0000471,rule_4,compliant,level1_image,low_light,False,0.023215128315819622,0.9808674277852822,False,
0000471,rule_4,compliant,level1_image,occlude,False,-0.00912092342263171,0.9822970474673829,False,
0000471,rule_4,compliant,level1_image,contrast_shift,False,0.002472714033155188,0.9846939811537085,False,
0000471,rule_4,compliant,level2_prompt,reworded_prompt,,,,,rule_4_has_no_second_phrasing
0000478,rule_3,fall_hazard,level1_image,blur,False,0.00740679120644927,0.28503702394203684,False,
0000478,rule_3,fall_hazard,level1_image,low_light,False,-0.016935948191011074,0.9760305938077328,False,
0000478,rule_3,fall_hazard,level1_image,occlude,True,0.010869602572971204,0.44734022964251663,False,
0000478,rule_3,fall_hazard,level1_image,contrast_shift,False,-0.019615855284168204,0.9962381974688894,False,
0000478,rule_3,fall_hazard,level2_prompt,reworded_prompt,False,-0.06856189280127489,0.9938145444200686,False,
0000486,rule_4,compliant,level1_image,blur,False,-0.16363540877188953,1.0,False,
0000486,rule_4,compliant,level1_image,low_light,False,-0.034499906717602835,1.0,False,
0000486,rule_4,compliant,level1_image,occlude,True,0.0015789447932235134,1.0,True,
0000486,rule_4,compliant,level1_image,contrast_shift,False,-0.017568113413198083,1.0,False,
0000486,rule_4,compliant,level2_prompt,reworded_prompt,,,,,rule_4_has_no_second_phrasing
0000490,rule_4,struck_by_risk,level1_image,blur,True,0.09300065945301739,0.9463584141396894,False,
0000490,rule_4,struck_by_risk,level1_image,low_light,False,-0.0017308266981254095,1.0,False,
0000490,rule_4,struck_by_risk,level1_image,occlude,False,-0.06532735771912368,0.0,False,
0000490,rule_4,struck_by_risk,level1_image,contrast_shift,False,0.012533026791754165,0.9943502256633837,False,
0000490,rule_4,struck_by_risk,level2_prompt,reworded_prompt,,,,,rule_4_has_no_second_phrasing
0000503,rule_3,compliant,level1_image,blur,False,-0.04812149877672067,0.0,False,
0000503,rule_3,compliant,level1_image,low_light,False,-0.002233144161956524,0.8947371004104258,False,
0000503,rule_3,compliant,level1_image,occlude,True,0.015154345094093302,0.950707072908755,False,
0000503,rule_3,compliant,level1_image,contrast_shift,False,0.008989784933094547,0.9639932707507871,False,
0000503,rule_3,compliant,level2_prompt,reworded_prompt,False,-0.013205055820031175,0.8831172148235309,False,
0000514,rule_1,compliant,level1_image,blur,False,0.07878729780869831,0.6321842529789039,False,
0000514,rule_1,compliant,level1_image,low_light,False,-0.0038730643157447453,0.9610637779438446,False,
0000514,rule_1,compliant,level1_image,occlude,False,-0.004393319599330425,0.6463021023508739,False,
0000514,rule_1,compliant,level1_image,contrast_shift,False,0.009090681427291525,0.9373264230791327,False,
0000514,rule_1,compliant,level2_prompt,reworded_prompt,False,-0.017147639935666814,0.03256705878584628,False,
0000530,rule_4,compliant,level1_image,blur,False,-0.35478657485129683,0.014408576672382841,False,
0000530,rule_4,compliant,level1_image,low_light,False,-0.006901375358066897,0.9911504424778761,False,
0000530,rule_4,compliant,level1_image,occlude,False,-0.0275952909437438,1.0,False,
0000530,rule_4,compliant,level1_image,contrast_shift,False,-0.03882541814966811,0.9824561403508771,False,
0000530,rule_4,compliant,level2_prompt,reworded_prompt,,,,,rule_4_has_no_second_phrasing
0000545,rule_1,ppe_violation,level1_image,blur,False,0.030868607440165063,0.7988550051952389,False,
0000545,rule_1,ppe_violation,level1_image,low_light,False,-0.014506313284592953,0.9789476896587171,False,
0000545,rule_1,ppe_violation,level1_image,occlude,False,-0.019666621860648936,0.6498404320571528,False,
0000545,rule_1,ppe_violation,level1_image,contrast_shift,False,0.013672866991588095,0.9908260590939917,False,
0000545,rule_1,ppe_violation,level2_prompt,reworded_prompt,False,-0.08972651655362418,0.0,False,
0000550,rule_3,fall_hazard,level1_image,blur,True,-0.08134562415736057,0.11307948835224188,False,
0000550,rule_3,fall_hazard,level1_image,low_light,False,0.009665913513994706,0.9975902960801541,False,
0000550,rule_3,fall_hazard,level1_image,occlude,False,0.01760873112029271,0.9921628346357045,False,
0000550,rule_3,fall_hazard,level1_image,contrast_shift,False,-0.019965479815644782,1.0,False,
0000550,rule_3,fall_hazard,level2_prompt,reworded_prompt,False,-0.04984769900329411,0.9975844753810109,False,
0000551,rule_4,compliant,level1_image,blur,True,0.11174724168537109,0.2252942880461274,False,
0000551,rule_4,compliant,level1_image,low_light,False,-0.030711870574067435,0.990033253156008,False,
0000551,rule_4,compliant,level1_image,occlude,False,0.02251912889062857,0.9966442424815957,False,
0000551,rule_4,compliant,level1_image,contrast_shift,True,0.010757921375015855,0.9887203395865143,False,
0000551,rule_4,compliant,level2_prompt,reworded_prompt,,,,,rule_4_has_no_second_phrasing
0000559,rule_4,compliant,level1_image,blur,False,0.11422906727308302,0.9499358805919694,False,
0000559,rule_4,compliant,level1_image,low_light,False,0.01722495730907192,0.988152851187248,False,
0000559,rule_4,compliant,level1_image,occlude,True,0.0005998292048625675,0.0,True,
0000559,rule_4,compliant,level1_image,contrast_shift,False,0.023684713339048646,0.9925282790809101,False,
0000559,rule_4,compliant,level2_prompt,reworded_prompt,,,,,rule_4_has_no_second_phrasing
0000568,rule_1,compliant,level1_image,blur,False,0.059572004912687215,0.0,False,
0000568,rule_1,compliant,level1_image,low_light,False,-0.00940421210335829,0.9645028031004691,False,
0000568,rule_1,compliant,level1_image,occlude,True,0.0004215185929622445,0.9459545447076192,False,
0000568,rule_1,compliant,level1_image,contrast_shift,False,-0.004764705763331434,0.9651495734916374,False,
0000568,rule_1,compliant,level2_prompt,reworded_prompt,False,-0.017517168413509032,0.0,False,
0000606,rule_3,fall_hazard,level1_image,blur,False,0.04922887930713071,0.6505941543781977,False,
0000606,rule_3,fall_hazard,level1_image,low_light,False,0.05328423570331542,0.7362829779611345,False,
0000606,rule_3,fall_hazard,level1_image,occlude,True,-0.0009033019055745273,0.4602619310065778,False,
0000606,rule_3,fall_hazard,level1_image,contrast_shift,False,0.01343504020145958,0.9970414400044143,False,
0000606,rule_3,fall_hazard,level2_prompt,reworded_prompt,False,-0.028865152737125754,0.8728942494410595,False,
0000613,rule_4,compliant,level1_image,blur,True,0.11540036932002384,0.9062197836767358,False,
0000613,rule_4,compliant,level1_image,low_light,True,0.07693651396558332,0.9367178043325599,False,
0000613,rule_4,compliant,level1_image,occlude,False,0.03794964385402,0.40500065272413427,False,
0000613,rule_4,compliant,level1_image,contrast_shift,True,0.08204101322853308,0.9878666645205938,False,
0000613,rule_4,compliant,level2_prompt,reworded_prompt,,,,,rule_4_has_no_second_phrasing
0000620,rule_2,compliant,level1_image,blur,True,0.11007619728035378,,False,
0000620,rule_2,compliant,level1_image,low_light,False,0.056004584535539914,,False,
0000620,rule_2,compliant,level1_image,occlude,False,0.019367352961013107,,False,
0000620,rule_2,compliant,level1_image,contrast_shift,False,0.05653398859991432,,False,
0000620,rule_2,compliant,level2_prompt,reworded_prompt,False,-0.05609509337042995,,False,
0000623,rule_1,ppe_violation,level1_image,blur,False,0.02359824993514592,0.6554720506731516,False,
0000623,rule_1,ppe_violation,level1_image,low_light,False,0.014223155898175133,1.0,False,
0000623,rule_1,ppe_violation,level1_image,occlude,False,0.005568609473162511,0.9476821633748947,False,
0000623,rule_1,ppe_violation,level1_image,contrast_shift,False,-0.0003674984909594059,0.9285951223356533,False,
0000623,rule_1,ppe_violation,level2_prompt,reworded_prompt,False,-0.031284450595690405,0.0,False,
0000625,rule_3,compliant,level1_image,blur,False,0.016851700682725235,1.0,False,
0000625,rule_3,compliant,level1_image,low_light,False,-0.07274387994160258,1.0,False,
0000625,rule_3,compliant,level1_image,occlude,True,-0.048787601935189384,,False,
0000625,rule_3,compliant,level1_image,contrast_shift,False,-0.06634747729237589,1.0,False,
0000625,rule_3,compliant,level2_prompt,reworded_prompt,False,-0.004825671012393951,0.6472945946429043,False,
0000626,rule_3,fall_hazard,level1_image,blur,True,-0.1429004076741297,0.08878590448542772,False,
0000626,rule_3,fall_hazard,level1_image,low_light,True,-0.022987086680673396,0.0,False,
