image_id,primary_class,assigned_rule_id,baseline_answer,n_regions,answer_changed_top1,answer_changed_top2,masked_answer_top1,masked_answer_top2,confidence_drop_top1,confidence_drop_top2,baseline_graded_score,graded_score_drop_top1,graded_score_drop_top2,non_monotonic
0000550,fall_hazard,rule_3,violation,2,True,True,compliant,compliant,0.028615950224256004,0.049581703896235174,0.0,-1.0,-1.0,False
0000551,compliant,rule_4,safe,1,False,False,safe,safe,0.0006798883279164336,0.0006798883279164336,,,,False
0000559,compliant,rule_4,hazard,2,True,True,safe,safe,0.047984019035566705,0.047984019035566705,0.0,-1.0,-1.0,False
0000568,compliant,rule_1,compliant,2,False,False,compliant,compliant,-0.01350345409342213,-0.013228473120502016,1.0,0.0,0.0,False
0000606,fall_hazard,rule_3,compliant,2,False,False,compliant,compliant,0.043817055245329195,0.034607839870399726,1.0,0.0,0.0,False
0000613,compliant,rule_4,safe,1,True,True,hazard,hazard,-0.06969444436204231,-0.06969444436204231,,,,False
0000620,compliant,rule_2,violation,16,False,False,violation,violation,0.006424913606466243,0.019996020752479193,,,,False
0000623,ppe_violation,rule_1,compliant,2,False,False,compliant,compliant,-0.06429931248671239,-0.07856829896835338,1.0,0.0,0.0,False
0000625,compliant,rule_3,compliant,2,True,True,violation,violation,-0.2319158412983794,-0.2319158412983794,1.0,1.0,1.0,False
0000626,fall_hazard,rule_3,violation,2,True,True,compliant,compliant,-0.04654892803435873,-0.04993885318149949,0.0,-1.0,-1.0,False
0000632,compliant,rule_3,compliant,2,False,False,compliant,compliant,-0.024172993277066568,0.03848346555605531,1.0,0.0,0.0,False
0000641,ppe_violation,rule_1,violation,2,False,True,violation,compliant,0.0379833986184428,0.09493236443293951,0.0,0.0,-1.0,False
0000642,compliant,rule_2,compliant,2,True,True,violation,violation,-0.14465028440559302,-0.14465028440559302,1.0,,,False
0000745,compliant,rule_3,compliant,2,True,True,violation,violation,-0.07784710366759895,-0.07784710366759895,1.0,,,False
0000755,compliant,rule_1,compliant,2,False,False,compliant,compliant,0.03168522327073975,0.03168522327073975,1.0,0.0,0.0,False
0000760,compliant,rule_1,compliant,4,False,False,compliant,compliant,-0.005979401702504772,-0.06218522501045032,1.0,0.0,0.0,False
0000766,ppe_violation,rule_1,compliant,2,False,False,compliant,compliant,0.0573147083632648,0.0573147083632648,1.0,0.0,0.0,False
0000798,compliant,rule_3,violation,2,True,True,compliant,compliant,0.001842189846294251,-0.027812441212258232,0.0,-1.0,-1.0,False
0000804,compliant,rule_1,compliant,1,False,False,compliant,compliant,-0.04819167419694936,-0.04819167419694936,,,,False
0000874,fall_hazard,rule_2,compliant,2,False,False,compliant,compliant,-0.11673069217936516,-0.11673069217936516,1.0,,,False
0000878,struck_by_risk,rule_4,hazard,3,False,False,hazard,hazard,0.08069807405655194,0.08069807405655194,0.0,0.0,0.0,False
0000879,compliant,rule_1,compliant,2,False,False,compliant,compliant,-0.008632023552698653,-0.008911983376102661,1.0,0.0,0.0,False
0000886,compliant,rule_2,compliant,2,False,False,compliant,compliant,0.1046023098751902,0.1046023098751902,1.0,0.0,0.0,False
0000888,compliant,rule_4,safe,1,False,False,safe,safe,0.009275916839639353,0.009275916839639353,1.0,0.0,0.0,False
0000889,compliant,rule_4,hazard,2,False,False,hazard,hazard,0.07170310081943632,0.07170310081943632,0.0,0.0,0.0,False
0000895,fall_hazard,rule_3,violation,2,True,True,compliant,compliant,-0.0033721078542017224,-0.0030904248622911634,0.0,-1.0,-1.0,False
0000904,compliant,rule_2,violation,2,False,True,violation,compliant,0.006444401639912778,0.026370656676590443,0.0,0.0,-1.0,False
0000905,compliant,rule_3,compliant,2,False,False,compliant,compliant,-0.0073451138367610636,0.048812872397580365,1.0,0.0,0.0,False
0000923,compliant,rule_2,compliant,1,True,True,violation,violation,-0.08073584578808513,-0.08073584578808513,,,,False
0000925,fall_hazard,rule_2,compliant,2,True,True,violation,violation,0.032111928199551,0.032111928199551,1.0,1.0,1.0,False
0000936,compliant,rule_4,safe,2,False,False,safe,safe,-0.0014120439688364295,0.004641658239184943,1.0,0.0,0.0,False
0000940,compliant,rule_3,violation,2,False,True,violation,compliant,0.008977489712248876,-0.000796374798353261,0.0,0.0,-1.0,False
0000959,compliant,rule_2,violation,2,True,False,compliant,violation,-0.012068403485630208,0.007183174003980053,0.0,-1.0,0.0,True
0000991,fall_hazard,rule_3,compliant,2,True,False,violation,compliant,0.027545532244922843,-0.008126560132950544,1.0,1.0,0.0,True
0000993,fall_hazard,rule_2,violation,2,False,False,violation,violation,0.025007173552044848,0.031167137902230024,0.0,0.0,0.0,False
0001014,compliant,rule_3,compliant,2,False,False,compliant,compliant,-0.07370471435465986,-0.07193843940539024,1.0,0.0,0.0,False
0001033,struck_by_risk,rule_4,safe,2,True,True,hazard,hazard,0.019704024943094423,0.08663269297944165,1.0,1.0,1.0,False
0001071,fall_hazard,rule_3,violation,2,True,True,compliant,compliant,0.06554111515704014,0.03845510362381377,0.0,-1.0,-1.0,False
0001077,ppe_violation,rule_1,compliant,2,False,False,compliant,compliant,-0.02384975206639084,-0.02384975206639084,1.0,0.0,0.0,False
0001081,fall_hazard,rule_3,compliant,2,True,True,violation,violation,-0.07467368494586224,-0.07521784754603045,1.0,1.0,1.0,False
0001117,ppe_violation,rule_1,compliant,2,False,False,compliant,compliant,0.04352016580690232,0.04352016580690232,1.0,0.0,0.0,False
0001151,ppe_violation,rule_1,compliant,2,False,False,compliant,compliant,-0.08665720117022535,-0.08665720117022535,1.0,,,False
0001194,fall_hazard,rule_3,violation,2,False,True,violation,compliant,-0.014276340736874449,-0.08217749851090561,0.0,0.0,-1.0,False
0001229,fall_hazard,rule_3,violation,16,True,False,compliant,violation,0.0768421216025239,0.012575841375759622,,,,True
0001274,fall_hazard,rule_3,compliant,2,False,False,compliant,compliant,0.02905011536287405,0.004058704179312533,1.0,0.0,0.0,False
0001325,struck_by_risk,rule_4,hazard,2,True,False,safe,hazard,0.06873537883872072,0.10019929316781817,0.0,-1.0,0.0,True
0001431,ppe_violation,rule_1,violation,2,True,False,compliant,violation,-0.00669184566608505,0.0019845532785568443,0.0,-1.0,0.0,True
0001436,fall_hazard,rule_3,compliant,2,False,True,compliant,violation,0.00787178120974985,-0.032826393709651014,1.0,0.0,1.0,False
0001460,ppe_violation,rule_1,compliant,2,True,True,violation,violation,0.04018124811617385,0.04018124811617385,1.0,1.0,1.0,False
0001470,ppe_violation,rule_1,compliant,2,False,False,compliant,compliant,0.005030466421019453,0.005030466421019453,1.0,0.0,0.0,False
0001484,fall_hazard,rule_3,compliant,2,False,False,compliant,compliant,0.07094371122574172,0.07977327571383541,1.0,0.0,0.0,False
0001512,struck_by_risk,rule_4,hazard,2,False,False,hazard,hazard,0.002037621561496894,0.002037621561496894,0.0,0.0,0.0,False
0001520,fall_hazard,rule_3,compliant,3,False,False,compliant,compliant,-0.03955903004056638,-0.03955903004056638,1.0,0.0,0.0,False
0001530,fall_hazard,rule_2,violation,2,True,True,compliant,compliant,0.04662355122023398,0.050139670858957985,0.0,-1.0,-1.0,False
0001597,fall_hazard,rule_3,compliant,2,True,True,violation,violation,-0.018168156500905752,-0.10388253416845594,1.0,1.0,,False
0001623,fall_hazard,rule_3,compliant,2,False,False,compliant,compliant,-0.014024376070925104,-0.013457194902002811,1.0,0.0,0.0,False
0001667,fall_hazard,rule_3,compliant,2,False,True,compliant,violation,-0.015819227988166484,-0.020965671709196276,1.0,0.0,,False
0001699,fall_hazard,rule_2,compliant,2,True,True,violation,violation,-0.06532006018928116,-0.06532006018928116,1.0,1.0,1.0,False
0001798,fall_hazard,rule_3,compliant,2,False,False,compliant,compliant,-0.007910213034067803,-0.007910213034067803,1.0,0.0,0.0,False
0001804,ppe_violation,rule_1,compliant,2,False,False,compliant,compliant,-0.03388548494169952,-0.033834191395699875,1.0,,,False
0001842,ppe_violation,rule_1,violation,2,False,False,violation,violation,0.07398546021431684,0.06160511774942279,0.0,0.0,0.0,False
0001981,fall_hazard,rule_3,violation,2,True,True,compliant,compliant,0.02482821712536476,0.03270650548594334,0.0,-1.0,-1.0,False
0001982,ppe_violation,rule_1,compliant,2,True,True,violation,violation,0.10220614700977282,0.10220614700977282,1.0,1.0,1.0,False
0001986,ppe_violation,rule_1,violation,2,True,True,compliant,compliant,-0.009867397669170552,-0.032034955120512465,0.0,-1.0,-1.0,False
0001989,fall_hazard,rule_3,compliant,2,True,False,violation,compliant,-0.04608239785635049,-0.0012478273628013792,1.0,1.0,0.0,True
0002042,struck_by_risk,rule_4,safe,2,True,True,hazard,hazard,0.03440337166899721,0.10617841102901537,1.0,1.0,1.0,False
0002092,fall_hazard,rule_2,compliant,2,False,False,compliant,compliant,0.032595578181956575,0.0241615017876029,1.0,0.0,0.0,False
0002150,fall_hazard,rule_3,compliant,2,False,True,compliant,violation,0.09966748886342558,0.10585957047130379,1.0,0.0,1.0,False
0002153,ppe_violation,rule_1,compliant,2,False,False,compliant,compliant,-0.10136199729251005,-0.10136199729251005,1.0,0.0,0.0,False
0002158,fall_hazard,rule_2,violation,2,True,True,compliant,compliant,-0.017481790855526924,-0.04430898654806825,0.0,-1.0,-1.0,False
0002178,fall_hazard,rule_3,compliant,2,True,False,violation,compliant,0.04819307283365304,0.010197975672781467,1.0,1.0,0.0,True
0002211,ppe_violation,rule_1,compliant,2,False,False,compliant,compliant,0.04289367721815196,0.04289367721815196,1.0,0.0,0.0,False
0002260,ppe_violation,rule_1,compliant,2,True,True,violation,violation,-0.014414687241826707,-0.014414687241826707,1.0,1.0,1.0,False
0002262,ppe_violation,rule_1,compliant,2,False,False,compliant,compliant,-0.0677494080072003,-0.0677494080072003,1.0,0.0,0.0,False
0002291,ppe_violation,rule_1,compliant,2,False,False,compliant,compliant,0.07261453113252558,0.07261453113252558,1.0,0.0,0.0,False
0002348,ppe_violation,rule_1,compliant,2,False,False,compliant,compliant,0.07507224607148344,0.07507224607148344,1.0,0.0,0.0,False
0002446,struck_by_risk,rule_4,hazard,2,True,True,safe,safe,-0.015557056026799465,-0.08137791017946017,0.0,-1.0,,False
0002480,ppe_violation,rule_1,compliant,2,False,False,compliant,compliant,0.024877635562526312,0.024877635562526312,1.0,0.0,0.0,False
0002525,ppe_violation,rule_1,violation,2,False,True,violation,compliant,0.002908711787313223,0.01003226112308242,0.0,0.0,-1.0,False
0002534,fall_hazard,rule_3,violation,2,False,True,violation,compliant,0.058699602660323924,0.06378612787063631,0.0,0.0,-1.0,False
0002595,fall_hazard,rule_3,compliant,2,True,True,violation,violation,-0.11552394690945567,-0.11552394690945567,1.0,1.0,1.0,False
0002599,ppe_violation,rule_1,compliant,2,False,False,compliant,compliant,0.035865215717681864,0.035865215717681864,1.0,0.0,0.0,False
0002668,ppe_violation,rule_1,compliant,2,False,False,compliant,compliant,0.046762077836319804,0.046762077836319804,1.0,0.0,0.0,False
0002815,fall_hazard,rule_2,violation,2,True,False,compliant,violation,-0.0608313801253193,-0.15382366959346883,0.0,,,True
0002925,fall_hazard,rule_3,violation,2,True,False,compliant,violation,-0.09039121021383578,-0.061326603006039426,0.0,-1.0,0.0,True
0002957,ppe_violation,rule_1,compliant,2,False,False,compliant,compliant,-0.038014158739575366,0.009654670221997064,1.0,0.0,0.0,False
0003067,ppe_violation,rule_1,compliant,2,True,True,violation,violation,-0.018860007769295084,-0.013079178785639134,1.0,1.0,1.0,False
0003071,ppe_violation,rule_1,compliant,2,True,True,violation,violation,0.0031311791390180588,0.0025321343647581873,1.0,1.0,1.0,False
0003088,struck_by_risk,rule_4,safe,2,True,True,hazard,hazard,0.02697157824323282,0.07815412155856283,1.0,1.0,1.0,False
0003164,ppe_violation,rule_1,compliant,2,False,False,compliant,compliant,0.035052256592150166,0.035052256592150166,1.0,0.0,0.0,False
0003206,ppe_violation,rule_1,compliant,2,False,False,compliant,compliant,0.03142315787928451,0.03142315787928451,1.0,0.0,0.0,False
0003302,ppe_violation,rule_1,compliant,2,True,True,violation,violation,0.002419579441526154,0.002419579441526154,1.0,1.0,1.0,False
0003339,ppe_violation,rule_1,compliant,4,True,False,violation,compliant,-0.04345131253025358,-0.050410212682826194,1.0,1.0,0.0,True
0003429,ppe_violation,rule_1,violation,2,False,True,violation,compliant,0.0052413477429321675,-0.03592000036899534,0.0,0.0,-1.0,False
0003479,fall_hazard,rule_2,compliant,4,False,False,compliant,compliant,-0.16204483806280606,-0.1547045181001419,1.0,0.0,0.0,False
0003516,ppe_violation,rule_1,compliant,2,True,True,violation,violation,-0.01692427847800515,-0.01618257351219654,1.0,1.0,1.0,False
0003613,fall_hazard,rule_3,compliant,1,True,True,violation,violation,-0.038888916127629236,-0.038888916127629236,,,,False
0003632,fall_hazard,rule_2,compliant,2,False,False,compliant,compliant,-0.07239184949901856,-0.07239184949901856,1.0,,,False
0003813,struck_by_risk,rule_4,safe,2,True,False,hazard,safe,0.04773161400641723,0.07665918247094239,1.0,1.0,0.0,True
0003922,ppe_violation,rule_1,compliant,1,False,False,compliant,compliant,0.03414936564289606,0.03414936564289606,,,,False
0003928,ppe_violation,rule_1,compliant,2,True,True,violation,violation,0.020659515634179115,0.020659515634179115,1.0,1.0,1.0,False
0003943,ppe_violation,rule_1,compliant,2,False,False,compliant,compliant,0.03500867807971575,0.03500867807971575,1.0,0.0,0.0,False
0004032,fall_hazard,rule_3,violation,2,True,True,compliant,compliant,-0.02636114913704135,-0.0546765027434698,0.0,-1.0,-1.0,False
0004171,ppe_violation,rule_1,compliant,2,False,False,compliant,compliant,0.007472798228263855,-0.028401752800813806,1.0,0.0,0.0,False
0004196,struck_by_risk,rule_4,safe,2,True,False,hazard,safe,0.012778879808527988,0.04686270288950212,1.0,1.0,,True
0004273,ppe_violation,rule_1,compliant,2,False,False,compliant,compliant,0.01793910230376894,0.01793910230376894,1.0,0.0,0.0,False
0004332,ppe_violation,rule_1,compliant,2,True,True,violation,violation,0.024853838474622747,0.024853838474622747,1.0,1.0,1.0,False
0004380,ppe_violation,rule_1,violation,2,True,True,compliant,compliant,-0.019000048350010568,-0.07215492214475361,0.0,-1.0,-1.0,False
0004497,ppe_violation,rule_1,compliant,2,True,True,violation,violation,0.036093368926750746,0.036093368926750746,1.0,1.0,1.0,False
0004552,fall_hazard,rule_3,compliant,3,False,False,compliant,compliant,-0.03756407195968281,-0.03756407195968281,1.0,0.0,0.0,False
0004680,ppe_violation,rule_1,compliant,1,False,False,compliant,compliant,0.015399881900229007,0.015399881900229007,,,,False
0004716,ppe_violation,rule_1,compliant,2,False,False,compliant,compliant,0.011931733893496665,0.011931733893496665,1.0,0.0,0.0,False
0004831,fall_hazard,rule_2,compliant,2,False,True,compliant,violation,0.02423994362886467,-0.00264990605813048,1.0,0.0,1.0,False
